"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"City","Boise","Boise","ID","Boise City, ID","""Boise City, ID""",121,5.76602564102564,92.39,,,218500,0.275355667737494,8.81474103585657,0.0315423340961098,,0.10508133760295,0.00686682341909192,47
"City","Greenville","Greenville","SC","Greenville, SC","""Greenville-Anderson-Mauldin, SC""",122,8.41452991452991,93.75,1.718,0.3406,160700,0.31210986267166,8.58108108108108,0.0359800871188549,,0.0814594789628973,0.0316910997768501,63
"City","Birmingham","Birmingham","AL","Birmingham, AL","""Birmingham-Hoover, AL""",123,1.25106837606838,77.92,12.5176,4.7929,64000,0.470957613814757,3.39256865912763,0.0294218749999999,,0.207323165322606,0.0423539681471259,79
"City","Salt Lake City","Salt Lake City","UT","Salt Lake City, UT","""Salt Lake City, UT""",124,5.09401709401709,0,,,286700,0.455501051156272,9.09436834094368,0.0324380885943496,,0.127916643823639,0.00908051082153223,
"City","Huntington Beach","Huntington Beach","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",125,5.6965811965812,95.24,2.4073,0.8312,767800,0.0260552371026576,2.26425146510389,0.00409611878093252,,0.0402427482972432,0.0149540291033152,54
"City","Akron","Akron","OH","Akron, OH","""Akron, OH""",126,0.550213675213675,62.2,9.226,8.9652,65600,0.768049155145929,4.12698412698413,0.0280335365853659,,0.209685125542797,0.0513603521961956,67
"City","Rockford","Rockford","IL","Rockford, IL","""Rockford, IL""",127,0.283119658119658,,,,80300,-0.495662949194548,2.68542199488491,0.0331631382316313,,0.227169155811623,0.0548821108135606,76
"City","Salinas","Salinas","CA","Salinas, CA","""Salinas, CA""",128,6.4017094017094,96.55,8.0732,1.0007,435000,0.253514634708458,7.09010339734121,0.0232620689655172,,0.0694338034368485,0.0344992545182502,67
"City","Worcester","Worcester","MA","Worcester, MA","""Worcester, MA-CT""",129,2.2724358974359,85.42,,11.4738,217400,0.508552935737402,5.94541910331384,0.039015639374425,,0.139789239214813,0.0859462631569478,72
"City","Moreno Valley","Moreno Valley","CA","Riverside, CA","""Riverside-San Bernardino-Ontario, CA""",130,5.08547008547009,94.52,8.8081,2.7336,297700,0.881057268722467,5.26874115983027,0.0459926100100772,,0.113848034456525,0.0370390218563395,59
"City","Little Rock","Little Rock","AR","Little Rock, AR","""Little Rock-North Little Rock-Conway, AR""",131,3.6517094017094,85.04,7.3025,1.7393,133500,0.37593984962406,2.29885057471264,0.0299475655430712,,0.111670409264721,0.0439863702912737,80.5
"City","Port Saint Lucie","Port Saint Lucie","FL","Port St. Lucie, FL","""Port St. Lucie, FL""",132,8.19230769230769,86.36,,,198800,0.658227848101266,7.98479087452472,0.0379979879275654,,0.0713289322824433,0.0790147937712283,96
"City","Providence","Providence","RI","Providence, RI","""Providence-Warwick, RI-MA""",134,3.12820512820513,78,4.6259,9.8382,177900,0.565291124929339,8.87392900856793,0.0394266441821247,,0.191138403956761,0.0617472683802535,82
"City","Lancaster","Lancaster","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",136,3.62393162393162,87.33,8.6578,2.0641,252600,0.798084596967279,13.1720430107527,0.031741884402217,,0.140278456829789,0.0454544377025435,55
"City","Fort Collins","Fort Collins","CO","Fort Collins, CO","""Fort Collins, CO""",137,8.30235042735043,97.8,1.3856,,359000,0.279329608938547,7.2922893006575,0.026949860724234,,0.0623026169606684,0.00440489301625774,52
"City","Shreveport","Shreveport","LA","Shreveport, LA","""Shreveport-Bossier City, LA""",138,1.55662393162393,76.19,,,101900,-0.19588638589618,4.19222903885481,0.025377821393523,,0.122340808168854,0.055502219653494,91.5
"City","Evansville","Evansville","IN","Evansville, IN","""Evansville, IN-KY""",139,2.7991452991453,,,,108200,-0.459981600735971,4.44015444015444,0.0315064695009242,,0.127175322493691,0.0373843192458859,82
"City","Yonkers","Yonkers","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",140,1.82478632478632,75,,,447700,0.246305418719212,7.95755968169761,0.0376077730623186,,0.092634363482229,0.109220817656569,111
"City","Hayward","Hayward","CA","San Francisco, CA","""San Francisco-Oakland-Hayward, CA""",141,8.17521367521367,100,4.7661,0.6503,600900,0.805234021137393,11.3396331295164,0.0233466466966217,,0.0480978202418908,0.0209236639639414,42.5
"City","Fort Lauderdale","Fort Lauderdale","FL","Miami-Fort Lauderdale, FL","""Miami-Fort Lauderdale-West Palm Beach, FL""",142,3.43376068376068,80.77,,,289300,0.416522040958001,6.75276752767528,0.01089180781196,,0.0983077267195725,0.0701089306511747,126
"City","Chattanooga","Chattanooga","TN","Chattanooga, TN","""Chattanooga, TN-GA""",143,8.34401709401709,86.55,,,139700,0.720980533525595,9.31142410015649,0.0480100214745884,,0.103292187195329,0.0144499397883566,71
"City","Columbus","Columbus","GA","Columbus, GA","""Columbus, GA-AL""",144,1.95512820512821,,,,90300,0.110864745011086,3.55504587155963,0.0318826135105206,,0.207883043443131,0.0402248334702195,95
"City","Aurora","Aurora","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",145,1.86217948717949,70.16,,,171500,0.292397660818713,7.99748110831234,0.0336093294460642,,0.176042437557493,0.0521300127634784,81
"City","Ontario","Ontario","CA","Riverside, CA","""Riverside-San Bernardino-Ontario, CA""",146,8.32371794871795,96.61,5.294,0.8387,392600,0.383533623114293,5.85063359396064,0.0489454915944982,,0.0680871211480256,0.040109788489762,61
"City","Jackson","Jackson","MS","Jackson, MS","""Jackson, MS""",147,0.00320512820512821,,,,52400,-0.19047619047619,-4.90018148820327,0.0149236641221373,,0.287989200647977,0.0609358966493714,
"City","Grand Prairie","Grand Prairie","TX","Dallas-Fort Worth, TX","""Dallas-Fort Worth-Arlington, TX""",148,9.73611111111111,100,0.8303,0.4588,180200,0.501952035694367,8.61965039180229,0.0407824639289678,,,,48
"City","Rancho Cucamonga","Rancho Cucamonga","CA","Riverside, CA","""Riverside-San Bernardino-Ontario, CA""",149,6.79380341880342,89.69,5.2104,1.6058,474000,0.275015866299979,5.1930758988016,0.042217299578059,,0.0640389196906658,0.0403300553625632,58
"City","Overland Park","Overland Park","KS","Kansas City, MO","""Kansas City, MO-KS""",150,1.5715811965812,75,,,262400,0.07627765064836,3.38849487785658,0.0227362804878048,,0.0664000455529468,0.0159510190653436,60
"City","Newport News","Newport News","VA","Virginia Beach, VA","""Virginia Beach-Norfolk-Newport News, VA-NC""",151,0.207264957264957,76.11,9.9364,5.1505,171400,0.116822429906542,0.527859237536657,0.0102392065344223,,0.207405123676446,0.0502596157091046,85.5
"City","Garden Grove","Garden Grove","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",152,6.21474358974359,94.44,3.3189,1.0012,569200,0.211267605633803,6.61172504214272,0.0140425158116655,,0.0520322692679741,0.0317488792703846,54.5
"City","Roanoke","Roanoke","VA","Roanoke, VA","""Roanoke, VA""",154,2.26175213675214,84.97,8.1352,3.3719,147900,0.1354096140826,3.49895031490553,0.0275118323191346,,0.110811172500871,0.0283729913555407,83.5
"City","Tempe","Tempe","AZ","Phoenix, AZ","""Phoenix-Mesa-Scottsdale, AZ""",155,5.83653846153846,88.17,2.2597,,262000,0.191204588910134,6.11583637100041,0.0230954198473283,,0.108481656789743,0.0113896698716996,54
"City","Vancouver","Vancouver","WA","Portland, OR","""Portland-Vancouver-Hillsboro, OR-WA""",156,8.9017094017094,99.45,3.4189,1.8556,287100,0.736842105263158,8.17633760361718,0.0391396725879485,,0.0484399521122149,0.0221377935454634,49
"City","Huntsville","Huntsville","AL","Huntsville, AL","""Huntsville, AL""",157,4.87713675213675,87.5,4.2083,2.817,139500,0.504322766570605,0.21551724137931,0.0356630824372759,,0.128129697640924,0.023383618424819,84
"City","El Cajon","El Cajon","CA","San Diego, CA","""San Diego-Carlsbad, CA""",158,8.00854700854701,91.58,2.6839,0.4312,486600,0.495662949194548,6.75734971478719,0.02563912864776,,0.06928046132982,0.0215597452312071,54
"City","Palmdale","Palmdale","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",159,3.33226495726496,95.15,10.7714,1.9597,280500,0.862998921251348,11.1771700356718,0.0269376114081996,,0.129673401579659,0.0469587388778163,57
"City","Topeka","Topeka","KS","Topeka, KS","""Topeka, KS""",160,3.15918803418803,,,,95400,0.315457413249211,0.421052631578947,0.0412264150943396,,0.138032034645356,0.0319072657833494,
"City","Elk Grove","Elk Grove","CA","Sacramento, CA","""Sacramento--Roseville--Arden-Arcade, CA""",161,7.09615384615385,85.87,3.848,0.7574,402100,0.374438342486271,8.91115926327194,0.0417806515792092,,0.0757930330308215,0.0295482147665191,40
"City","Pueblo","Pueblo","CO","Pueblo, CO","""Pueblo, CO""",162,9.31944444444444,96.05,1.8714,0.2023,142200,0.708215297450425,9.46882217090069,0.0614416315049227,,0.0916618147510184,0.0227107403225525,60
"City","Fredericksburg","Fredericksburg","VA","Washington, DC","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",163,1.81089743589744,82.54,5.1697,3.242,256100,-0.0780335544284042,4.74437627811861,0.0260952752830925,,0.135404618191415,0.0349779609598218,67
"City","Cape Coral","Cape Coral","FL","Fort Myers, FL","""Cape Coral-Fort Myers, FL""",164,8.04273504273504,100,,,217800,0.50761421319797,3.36971998101566,0.0323691460055096,,0.0577815274682514,0.0521305032793287,122
"City","Springfield","Springfield","MA","Springfield, MA","""Springfield, MA""",165,1.06410256410256,91.3,8.7409,9.2719,144600,0.277392510402219,7.66939687267312,0.0332019363762102,,0.154516653160234,0.11463513443217,75
"City","Pembroke Pines","Pembroke Pines","FL","Miami-Fort Lauderdale, FL","""Miami-Fort Lauderdale-West Palm Beach, FL""",166,4.24679487179487,90.36,,,281400,0.320855614973262,7.07762557077625,0.0144776119402985,,0.0609435359840907,0.0805721112313839,78
"City","Murfreesboro","Murfreesboro","TN","Nashville, TN","""Nashville-Davidson--Murfreesboro--Franklin, TN""",167,9.69337606837607,97.3,0.7763,0.4789,216300,0.933271115258983,13.9620653319283,0.0417475728155339,,0.0542058852190034,0.00720273760345803,50
"City","Clarksville","Clarksville","TN","Clarksville, TN","""Clarksville, TN-KY""",168,2.66987179487179,86.67,,,146100,0.343406593406593,2.81491907107671,0.0414579055441477,,0.208156526733371,0.0291521054929523,74
"City","Naperville","Naperville","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",169,1.89209401709402,83.21,,,378100,-0.263782643102084,2.32746955345061,0.0191668870669135,,0.0808991867973452,0.027032167303771,91
"City","Peoria","Peoria","AZ","Phoenix, AZ","""Phoenix-Mesa-Scottsdale, AZ""",170,6.11004273504274,89.59,4.8077,0.3135,252400,0.317965023847377,5.38622129436326,0.0226228209191759,,0.102010674954856,0.0216276584026709,59
"City","Fairfax","Fairfax","VA","Washington, DC","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",171,6.18910256410256,88.24,1.3937,0.5901,519000,-0.0770119368502118,1.90457490673473,0.0154990366088632,,0.0788431803468694,0.0117941470177169,55
"City","Santa Clarita","Santa Clarita","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",172,7.26602564102564,89.03,3.8517,0.6547,514700,0.468475502635175,7.49791144527987,0.0149737711288129,,0.0658068265512417,0.0269255500729022,56.5
"City","Pomona","Pomona","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",173,5.3792735042735,100,5.6364,1.0282,393200,0.0508905852417303,10.140056022409,0.0213860630722278,,0.0671134774968258,0.0442075993442097,59
"City","Kansas City","Kansas City","KS","Kansas City, MO","""Kansas City, MO-KS""",174,4.25320512820513,100,,,80300,0.249687890137328,11.0650069156293,0.0388418430884185,,0.190425482028135,0.0455349674191224,60
"City","Boynton Beach","Boynton Beach","FL","Miami-Fort Lauderdale, FL","""Miami-Fort Lauderdale-West Palm Beach, FL""",175,3.85470085470085,87.16,,,233400,0.30081650193382,5.61085972850679,0.00868037703513291,,0.0792750582792983,0.0544328913431271,104
"City","Syracuse","Syracuse","NY","Syracuse, NY","""Syracuse, NY""",176,0.927350427350427,,,,82200,-0.121506682867558,1.73267326732673,0.0179440389294403,,0.129614297369915,0.0740625585270748,118
"City","Salem","Salem","OR","Salem, OR","""Salem, OR""",177,6.88141025641026,97.16,7.7215,3.2029,239800,0.671704450041982,11.4312267657993,0.0506422018348625,,0.0586563864584617,0.0373899528956931,57
"City","Hollywood","Hollywood","FL","Miami-Fort Lauderdale, FL","""Miami-Fort Lauderdale-West Palm Beach, FL""",178,4.41132478632479,87.12,,,244700,0.3280032800328,6.29887054735013,0.0171107478545158,,0.0917807378314466,0.0508292761506157,113
"City","Paterson","Paterson","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",179,6.06944444444444,81.82,3.7963,5.4268,208600,2.10474791972589,13.4312126155519,0.0400047938638544,,0.345311855666172,0.159091355523689,161
"City","Lakewood","Lakewood","CO","Denver, CO","""Denver-Aurora-Lakewood, CO""",180,9.56196581196581,98.5,1.0211,0.1258,368600,0.408608008716971,7.43223549985427,0.0337384698860554,,0.0401294938737447,0.00317228103847868,47
"City","Alexandria","Alexandria","VA","Washington, DC","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",181,7.76709401709402,89.33,3.5252,0.6974,524200,0.575594781273983,5.51529790660225,0.0252003052270127,,0.121471781715391,0.00892988260816545,60
"City","Dayton","Dayton","OH","Dayton, OH","""Dayton, OH""",182,1.74786324786325,75,12.045,6.8644,56600,1.07142857142857,8.01526717557252,0.0288162544169612,,0.256895357230703,0.0607265451710061,85
"City","Yuma","Yuma","AZ","Yuma, AZ","""Yuma, AZ""",183,5.03098290598291,73.33,5.9665,1.7611,144600,0.696378830083565,1.54494382022472,0.0391770401106502,,0.191473988439306,0.0324528301886792,116
"City","Sunnyvale","Sunnyvale","CA","San Jose, CA","""San Jose-Sunnyvale-Santa Clara, CA""",184,9.97435897435897,100,1.1765,,1564200,0.896600657937173,10.3569916748977,0.0366474875335634,,0.0233289856389398,0.00334642021743955,37
"City","Visalia","Visalia","CA","Visalia, CA","""Visalia-Porterville, CA""",185,7.41773504273504,81.51,5.8717,0.7696,216800,0.509967547519703,6.53562653562654,0.0420571955719558,,0.117998896236485,0.0257097404776689,65
"City","Las Cruces","Las Cruces","NM","Las Cruces, NM","""Las Cruces, NM""",186,1.81837606837607,,,,140900,0.0710227272727273,1.51296829971182,0.0427466288147622,,0.209874593563959,0.0321281801011074,
"City","Bridgeport","Bridgeport","CT","Stamford, CT","""Bridgeport-Stamford-Norwalk, CT""",188,2.42307692307692,86.67,3.4653,,165600,0.363636363636364,7.46268656716418,0.0319384057971015,,0.312028991976391,0.116354269854103,84.5
"City","Eugene","Eugene","OR","Eugene, OR","""Eugene, OR""",189,8.67735042735043,97.04,2.7525,2.1027,276200,0.729394602479942,9.34283452098179,0.0433490224475017,,0.0648869828047092,0.0255985154361481,54
"City","Escondido","Escondido","CA","San Diego, CA","""San Diego-Carlsbad, CA""",190,7.15384615384615,97.48,3.3676,0.8355,466200,-0.0214454214025306,5.59456398640997,0.021887601887602,,0.0560001212406946,0.0219652717729234,58
"City","Newark","Newark","DE","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",192,0.82051282051282,73.68,4.5135,4.435,220800,-0.450856627592426,2.3643949930459,0.018251811594203,,0.0836876505375188,0.0763749377233588,81
"City","Round Rock","Round Rock","TX","Austin, TX","""Austin-Round Rock, TX""",193,7.70512820512821,100,,,250900,0.239712345185777,6.72054444917057,0.0304942208051016,,,,59
"City","Hampton","Hampton","VA","Virginia Beach, VA","""Virginia Beach-Norfolk-Newport News, VA-NC""",194,0.34508547008547,77.08,7.2558,7.3206,159900,-0.373831775700935,2.8957528957529,0.0199124452782988,,0.207984795278178,0.0447677835908211,94
"City","Pasadena","Pasadena","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",195,6.55555555555556,98.95,1.6458,,756800,0.132310134956338,6.48656254397073,0.0141464059196617,,0.0485943540418759,0.0240216682433667,51
"City","Torrance","Torrance","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",196,9.63782051282051,100,1.1529,0.6476,787600,0.510464522715671,6.61973737647218,0.0119489588623667,,0.0382273550070453,0.0126519792546131,52
"City","Columbia","Columbia","SC","Columbia, SC","""Columbia, SC""",197,1.33226495726496,75.14,6.6411,3.2001,130000,0.154083204930663,3.66826156299841,0.0352307692307692,,0.153929506043077,0.0584241490276583,84
"City","Mesquite","Mesquite","TX","Dallas-Fort Worth, TX","""Dallas-Fort Worth-Arlington, TX""",198,7.6741452991453,98.18,2.1691,1.2704,158700,0.316055625790139,7.44752877454299,0.0405356017643352,,,,40
"City","Fullerton","Fullerton","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",199,7.41346153846154,91.04,4.3548,0.3755,620900,0.501780511492392,8.32170272156315,0.00917377999677882,,0.0528076127499045,0.0209974973633006,54
"City","Warren","Warren","MI","Detroit, MI","""Detroit-Warren-Dearborn, MI""",200,5.6207264957265,85.48,,,123500,0.98119378577269,10.9613656783468,0.0396680161943319,,0.15980692058953,0.0271553862613397,70
"City","McKinney","McKinney","TX","Dallas-Fort Worth, TX","""Dallas-Fort Worth-Arlington, TX""",201,9.44017094017094,100,1.4087,0.1223,297600,0.100908173562059,5.27060488149982,0.031932123655914,,,,47
"City","West Valley City","West Valley City","UT","Salt Lake City, UT","""Salt Lake City, UT""",202,7.14102564102564,,,,205700,0.194836824159766,10.5319720580333,0.0347496353913466,,0.134677536951295,0.0157405960650663,
"City","Renton","Renton","WA","Seattle, WA","""Seattle-Tacoma-Bellevue, WA""",203,6.89636752136752,97.14,6.916,2.4719,442500,0.476839237057221,10.4041916167665,0.051871186440678,,0.0714572228694373,0.0226503079999021,39
"City","Canton","Canton","OH","Canton, OH","""Canton-Massillon, OH""",204,2.08760683760684,72.41,9.029,5.4206,96300,0.626959247648903,9.55631399317406,0.0337071651090344,,0.132288967979642,0.0470839214504716,64
"City","Metairie","Metairie","LA","New Orleans, LA","""New Orleans-Metairie, LA""",205,3.96581196581197,96.3,,,231200,-0.0432338953739732,3.53784146887595,,,0.0724325798340904,0.0190650300051412,64
"City","Santa Maria","Santa Maria","CA","Santa Maria-Santa Barbara, CA","""Santa Maria-Santa Barbara, CA""",206,7.22542735042735,93.06,4.6547,0.9998,353900,0.141482739105829,3.11771561771562,0.0417434303475559,,0.111508252977429,0.0235928882041138,77
"City","Inglewood","Inglewood","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",207,7.89636752136752,100,15.3122,0.8509,482400,0.709812108559499,10.0616016427105,0.0353358208955223,,0.0685682436352407,0.0426956206733704,61
